epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,615.279,1.82317,1.94523,1.38138,0.44996,0.45637,0.41186,0.24058,1.85962,1.72113,1.3556,0.00802,0.00802,0.00802
12,669.269,1.80298,1.8497,1.36079,0.50588,0.45582,0.45435,0.27293,1.87126,1.68603,1.34018,0.007822,0.007822,0.007822
13,720.598,1.79272,1.83249,1.3543,0.50465,0.46551,0.45748,0.27667,1.84475,1.65054,1.3396,0.007624,0.007624,0.007624
14,775.541,1.78911,1.78452,1.34765,0.56434,0.47169,0.50312,0.31457,1.81246,1.5822,1.31047,0.007426,0.007426,0.007426
15,830.165,1.75772,1.753,1.33619,0.54315,0.5017,0.52524,0.32897,1.78623,1.54153,1.29901,0.007228,0.007228,0.007228
16,883.776,1.75107,1.71943,1.33416,0.58541,0.51373,0.54184,0.34223,1.76443,1.49389,1.28691,0.00703,0.00703,0.00703
17,936.02,1.74063,1.69814,1.32044,0.56872,0.51923,0.54025,0.34444,1.75272,1.47336,1.27115,0.006832,0.006832,0.006832
18,990.491,1.72058,1.65719,1.30479,0.59565,0.53546,0.56401,0.36629,1.75104,1.45575,1.26765,0.006634,0.006634,0.006634
19,1046.59,1.69943,1.64372,1.29823,0.60453,0.5472,0.5872,0.38172,1.73501,1.43675,1.26493,0.006436,0.006436,0.006436
20,1100.34,1.69743,1.61585,1.29553,0.63272,0.553,0.60323,0.39645,1.70894,1.3822,1.24195,0.006238,0.006238,0.006238
21,1155.08,1.6819,1.5862,1.28618,0.63865,0.56131,0.61669,0.40731,1.70589,1.36377,1.24573,0.00604,0.00604,0.00604
22,1208.43,1.68584,1.57643,1.28514,0.66421,0.5711,0.6343,0.41623,1.69904,1.34671,1.237,0.005842,0.005842,0.005842
23,1261.71,1.66591,1.54903,1.274,0.66528,0.57391,0.63015,0.41676,1.6929,1.33747,1.22956,0.005644,0.005644,0.005644
24,1317.7,1.65645,1.52452,1.26678,0.65135,0.60734,0.64418,0.42623,1.67124,1.30866,1.21846,0.005446,0.005446,0.005446
25,1370.45,1.64355,1.50271,1.2633,0.67307,0.60804,0.66762,0.44555,1.66178,1.2872,1.21053,0.005248,0.005248,0.005248
26,1423.92,1.63272,1.4773,1.25243,0.6905,0.62356,0.67528,0.45533,1.6413,1.26152,1.2006,0.00505,0.00505,0.00505
27,1477.22,1.63178,1.46431,1.2493,0.68254,0.62764,0.68016,0.45706,1.63293,1.24165,1.19314,0.004852,0.004852,0.004852
28,1529.24,1.62218,1.44501,1.2436,0.70791,0.61672,0.69036,0.46847,1.62276,1.23907,1.1913,0.004654,0.004654,0.004654
29,1581.83,1.60591,1.43874,1.23371,0.7045,0.62831,0.69871,0.47371,1.61311,1.217,1.18598,0.004456,0.004456,0.004456
30,1635.33,1.59195,1.42132,1.23142,0.70962,0.61034,0.69176,0.47297,1.605,1.21309,1.17979,0.004258,0.004258,0.004258
31,1690.18,1.59444,1.40171,1.22882,0.69867,0.66488,0.71038,0.48812,1.59747,1.18379,1.17395,0.00406,0.00406,0.00406
32,1743.86,1.58352,1.38563,1.22626,0.69516,0.65827,0.7181,0.49381,1.59243,1.17564,1.16866,0.003862,0.003862,0.003862
33,1796.57,1.56977,1.3637,1.22136,0.7344,0.63676,0.72127,0.49709,1.58426,1.17045,1.16879,0.003664,0.003664,0.003664
34,1849.7,1.55717,1.33861,1.2146,0.72602,0.66253,0.72794,0.5031,1.57182,1.15706,1.1573,0.003466,0.003466,0.003466
35,1903.62,1.55422,1.33997,1.21019,0.73831,0.65915,0.73154,0.50955,1.56474,1.14068,1.15478,0.003268,0.003268,0.003268
36,1955.53,1.53796,1.30791,1.20579,0.74149,0.65239,0.73575,0.51376,1.55384,1.12902,1.14925,0.00307,0.00307,0.00307
37,2007.7,1.52857,1.29592,1.19716,0.73006,0.66275,0.73977,0.51841,1.5523,1.12067,1.14453,0.002872,0.002872,0.002872
38,2060.8,1.52127,1.28807,1.19163,0.72588,0.67164,0.74544,0.52563,1.54439,1.1168,1.14301,0.002674,0.002674,0.002674
39,2113.34,1.51978,1.27372,1.19231,0.74085,0.67506,0.747,0.52628,1.53338,1.10326,1.13927,0.002476,0.002476,0.002476
40,2167.27,1.50392,1.25653,1.18669,0.76123,0.67502,0.75228,0.53233,1.52931,1.09516,1.13708,0.002278,0.002278,0.002278
41,2223.57,1.52766,1.14694,1.19046,0.75485,0.67152,0.75514,0.53464,1.51845,1.09197,1.13077,0.00208,0.00208,0.00208
42,2278.63,1.50522,1.10822,1.18542,0.7534,0.69496,0.75907,0.5396,1.50814,1.07497,1.12656,0.001882,0.001882,0.001882
43,2333.41,1.48345,1.07792,1.17478,0.77121,0.69182,0.76541,0.54582,1.49969,1.06131,1.12324,0.001684,0.001684,0.001684
44,2385.78,1.47064,1.06247,1.16315,0.77827,0.69853,0.77271,0.55301,1.48982,1.04794,1.11872,0.001486,0.001486,0.001486
45,2439.14,1.4548,1.03725,1.156,0.77318,0.70953,0.77586,0.55909,1.47987,1.03683,1.11243,0.001288,0.001288,0.001288
46,2492.6,1.44371,1.02562,1.15068,0.79562,0.7018,0.77804,0.56208,1.47556,1.03097,1.10993,0.00109,0.00109,0.00109
47,2546.72,1.43768,1.01122,1.1476,0.78123,0.70509,0.77973,0.56396,1.47221,1.02485,1.1089,0.000892,0.000892,0.000892
48,2599.18,1.42204,0.98626,1.13792,0.77728,0.7092,0.78055,0.56577,1.46631,1.01938,1.10573,0.000694,0.000694,0.000694
49,2654.75,1.40928,0.98127,1.14179,0.77914,0.71178,0.78036,0.56703,1.46171,1.01474,1.10376,0.000496,0.000496,0.000496
50,2707.84,1.3981,0.96668,1.13304,0.7683,0.71798,0.78083,0.56695,1.45899,1.01155,1.102,0.000298,0.000298,0.000298
1,65.7309,3.02474,4.7422,2.2966,0.0099,0.10597,0.00546,0.00173,2.98519,13.0469,2.19164,0.00332636,0.00332636,0.00332636
2,125.971,2.29774,3.37515,1.63614,0.13753,0.17668,0.06091,0.02312,2.42678,3.09177,1.63224,0.00652783,0.00652783,0.00652783
3,181.582,2.19741,2.93791,1.56514,0.17288,0.16299,0.07471,0.03035,2.40544,3.84554,1.71651,0.0095973,0.0095973,0.0095973
4,235.183,2.15976,2.71717,1.53238,0.22216,0.23048,0.11226,0.04837,2.25458,2.91788,1.56799,0.009406,0.009406,0.009406
5,288,2.05319,2.48503,1.46794,0.17463,0.31146,0.14781,0.06692,2.2629,2.57369,1.48113,0.009208,0.009208,0.009208
6,339.022,2.00938,2.33204,1.42652,0.27883,0.29974,0.20825,0.10163,2.17307,2.18144,1.46954,0.00901,0.00901,0.00901
