epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,144.783,3.19831,4.46639,2.09272,0.00255,0.09386,0.00517,0.00227,3.40925,4.43571,2.23833,7.0805e-06,7.0805e-06,7.0805e-06
97,146.535,3.25561,4.40808,2.15263,0.60965,0.00332,0.0043,0.00187,3.4139,4.422,2.24786,5.9024e-06,5.9024e-06,5.9024e-06
98,147.845,3.22485,4.48343,2.12136,0.0022,0.08787,0.00449,0.0019,3.40808,4.39107,2.24508,4.7243e-06,4.7243e-06,4.7243e-06
99,149.199,3.23774,4.47455,2.15637,0.00214,0.0854,0.00461,0.00191,3.38661,4.38528,2.23956,3.5462e-06,3.5462e-06,3.5462e-06
100,150.735,3.19434,4.50602,2.12496,0.0026,0.09059,0.00531,0.00207,3.43041,4.4076,2.24855,2.3681e-06,2.3681e-06,2.3681e-06
1,84.7294,3.20454,5.09586,2.32052,0.04805,0.05693,0.01937,0.00647,2.94908,6.64112,1.94339,0.00332636,0.00332636,0.00332636
2,168.048,2.2589,2.81308,1.55559,0.20307,0.23842,0.12575,0.05697,2.40296,2.45474,1.5219,0.00659376,0.00659376,0.00659376
3,247.717,2.07768,2.47005,1.43083,0.23263,0.27093,0.15805,0.0728,2.37188,2.32135,1.54062,0.00979516,0.00979516,0.00979516
4,325.986,2.04183,2.33401,1.4131,0.26227,0.30565,0.21232,0.10717,2.29215,2.18906,1.44414,0.009703,0.009703,0.009703
5,405.353,1.95851,2.18073,1.37485,0.33877,0.32738,0.26039,0.13492,2.2126,2.03757,1.37868,0.009604,0.009604,0.009604
6,481.958,1.92085,2.07671,1.34406,0.36644,0.3246,0.26856,0.14933,2.15387,1.98561,1.34938,0.009505,0.009505,0.009505
7,562.294,1.87458,2.01044,1.3238,0.40232,0.36149,0.31672,0.17693,2.13141,1.93147,1.33784,0.009406,0.009406,0.009406
8,644.018,1.87355,1.96715,1.3201,0.41205,0.37686,0.36377,0.20959,2.08364,1.83224,1.31395,0.009307,0.009307,0.009307
9,724.008,1.84426,1.91662,1.30906,0.39982,0.41043,0.36678,0.20891,2.05392,1.79947,1.30251,0.009208,0.009208,0.009208
10,804.942,1.82201,1.88031,1.30071,0.4739,0.40568,0.39693,0.23072,2.04432,1.74384,1.29408,0.009109,0.009109,0.009109
11,887.815,1.81543,1.86728,1.29646,0.42956,0.42052,0.39141,0.22494,2.05185,1.73541,1.29032,0.00901,0.00901,0.00901
12,967.815,1.79455,1.80309,1.27858,0.4616,0.44116,0.42145,0.24969,2.01647,1.6701,1.28498,0.008911,0.008911,0.008911
13,1049.05,1.7776,1.7869,1.27308,0.48901,0.44948,0.43782,0.26237,1.99712,1.66854,1.25756,0.008812,0.008812,0.008812
14,1129.09,1.78663,1.76598,1.27307,0.55674,0.44359,0.4635,0.28154,1.97325,1.61312,1.25256,0.008713,0.008713,0.008713
15,1207.67,1.75993,1.73203,1.26545,0.51183,0.47335,0.47297,0.28831,1.97227,1.59561,1.24241,0.008614,0.008614,0.008614
16,1287.94,1.75636,1.72578,1.26326,0.56219,0.45022,0.4689,0.28727,1.9365,1.58721,1.22904,0.008515,0.008515,0.008515
17,1363.71,1.75274,1.71037,1.25698,0.56306,0.46054,0.49653,0.29981,1.93731,1.55905,1.2361,0.008416,0.008416,0.008416
18,1441.48,1.73798,1.68262,1.25166,0.54451,0.47451,0.49605,0.31156,1.92337,1.55125,1.22746,0.008317,0.008317,0.008317
19,1521.61,1.71965,1.66683,1.24598,0.57526,0.46498,0.48948,0.30261,1.92804,1.55085,1.21599,0.008218,0.008218,0.008218
