epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,1456.68,1.59122,1.41051,1.19501,0.66563,0.57607,0.62096,0.41543,1.77539,1.28289,1.15695,0.00505,0.00505,0.00505
27,1513.32,1.58362,1.40092,1.19056,0.66823,0.57651,0.63099,0.42482,1.77271,1.27361,1.15472,0.004852,0.004852,0.004852
28,1568.66,1.58418,1.38071,1.18734,0.68163,0.57775,0.63921,0.4296,1.76025,1.26901,1.14199,0.004654,0.004654,0.004654
29,1625.54,1.5677,1.36829,1.17953,0.7002,0.58208,0.63771,0.42966,1.75272,1.23835,1.14012,0.004456,0.004456,0.004456
30,1680.08,1.55879,1.35826,1.17763,0.69145,0.57905,0.63747,0.43323,1.73001,1.23255,1.13615,0.004258,0.004258,0.004258
31,1737.45,1.55718,1.33981,1.17804,0.70601,0.59515,0.65858,0.44675,1.73682,1.21611,1.13551,0.00406,0.00406,0.00406
32,1792.65,1.55052,1.33582,1.17339,0.72693,0.57874,0.65568,0.44715,1.72069,1.21157,1.12368,0.003862,0.003862,0.003862
33,1846.21,1.53534,1.30471,1.16708,0.72798,0.59573,0.66543,0.45135,1.71678,1.19508,1.12557,0.003664,0.003664,0.003664
34,1904.58,1.53058,1.28956,1.16469,0.70739,0.58941,0.66473,0.45503,1.71555,1.19478,1.11933,0.003466,0.003466,0.003466
35,1959.89,1.52271,1.2865,1.1575,0.7111,0.59514,0.66369,0.45778,1.70777,1.18544,1.11455,0.003268,0.003268,0.003268
36,2014.37,1.50994,1.26152,1.15415,0.73546,0.5873,0.66758,0.46156,1.69592,1.16975,1.11152,0.00307,0.00307,0.00307
37,2069.23,1.50044,1.24486,1.14961,0.72976,0.5931,0.67271,0.46904,1.69038,1.16545,1.10552,0.002872,0.002872,0.002872
38,2124.95,1.49222,1.24547,1.14585,0.71967,0.60784,0.67489,0.46862,1.67634,1.15904,1.10185,0.002674,0.002674,0.002674
39,2181.21,1.49556,1.2277,1.14413,0.75183,0.59719,0.67792,0.47099,1.67376,1.15016,1.09848,0.002476,0.002476,0.002476
40,2238.29,1.4856,1.21296,1.14242,0.73716,0.60841,0.68169,0.47355,1.66736,1.14659,1.09588,0.002278,0.002278,0.002278
41,2293.37,1.52994,1.09602,1.12894,0.7264,0.61396,0.68729,0.47841,1.65467,1.13869,1.08797,0.00208,0.00208,0.00208
42,2350.98,1.49887,1.04632,1.11755,0.72389,0.6214,0.68991,0.48001,1.6533,1.12885,1.08487,0.001882,0.001882,0.001882
43,2408.31,1.48732,1.02713,1.10751,0.71609,0.63884,0.69966,0.48739,1.64938,1.11416,1.0827,0.001684,0.001684,0.001684
44,2461.86,1.47766,1.00096,1.10422,0.73597,0.63982,0.70302,0.49093,1.63277,1.10241,1.0755,0.001486,0.001486,0.001486
45,2517.41,1.45872,0.98664,1.09951,0.73655,0.64045,0.7046,0.49258,1.62107,1.091,1.07084,0.001288,0.001288,0.001288
46,2569.45,1.44743,0.97379,1.08583,0.73506,0.63722,0.70512,0.49603,1.61321,1.08526,1.066,0.00109,0.00109,0.00109
